index,Unnamed: 0,age,num_children,gender,reported_height,reported_weight,reported_pants_size_waist,reported_pants_size_inseam,bra_size_chest,bra_size_cup,age_range,shoe_size_us,ankle_circum,spine_to_scye_len,spine_to_elbow_len,arm_len_spine_wrist,arm_len_shoulder_wrist,arm_len_shoulder_elbow,scye_circum,chest_circum,chest_circum_below_bust,chest_circum_scye,jean_inseam,hand_len,hip_circum,hip_height,neck_circum_base,bideltoid_breadth,height,thigh_circum_proximal,u_crotch,waist_circum_preferred,waist_height_preferred,weight,biacromial_breadth,bicristal_breadth,bust_to_bust,cervical_height,chest_height,interscye_dist,acromion_height,acromion_radial_len,ankle_height_inside,ankle_height_outside,axilla_height,elbow_height,knee_height,radial_stylion_len,sleeve_inseam,sleeve_outseam,acromion_radial_stylion_len,shoulder_len,dataset
728,1459.0,60.0,2.0,female,64.75,195.0,,,42.0,2.0,56-65,9.5,10.43,7.8,19.69,30.16,22.36,11.89,17.44,44.76,35.47,41.1,27.87,7.52,48.23,33.86,16.57,18.35,64.49,27.76,31.93,37.8,39.41,198.0,14.2,13.94,8.96,54.8,46.77,14.56,53.585,11.95,3.11,2.72,47.835,42.165,16.97,9.14,14.965,20.6,21.09,7.8,caesar
729,146.0,47.0,2.0,male,72.0,155.0,31.0,33.0,,,46-55,10.5,10.71,8.07,21.06,32.52,24.45,12.99,16.65,34.84,,35.43,32.83,7.99,37.68,34.88,17.32,17.6,71.22,21.18,24.61,31.81,42.01,152.0,15.77,11.38,7.52,61.42,51.81,14.86,57.835,12.45,3.62,2.87,53.54,45.925,19.29,10.12,18.055,22.37,22.57,8.07,caesar
730,1460.0,23.0,0.0,female,65.0,144.0,,,38.0,2.0,17-25,9.5,9.61,7.36,19.72,30.31,22.95,12.36,15.63,35.94,30.98,35.91,29.76,7.8,39.96,30.98,15.83,17.17,64.29,23.27,24.8,29.69,39.02,145.5,15.8,11.68,7.42,55.04,46.54,15.4,53.11,11.835,3.31,2.48,48.585,41.73,17.835,9.935,16.79,21.055,21.77,7.36,caesar
731,1461.0,47.0,0.0,male,76.0,200.0,36.0,,,,46-55,12.0,10.35,9.29,22.8,35.94,26.65,13.5,18.5,43.74,,44.61,34.37,8.5,43.35,37.48,20.04,20.59,74.92,24.96,28.78,36.22,44.76,213.5,17.21,14.37,10.11,64.88,55.43,16.87,61.615,13.7,3.74,3.27,56.495,48.585,20.98,10.595,18.385,23.89,24.295,9.29,caesar
732,1462.0,47.0,2.0,female,65.5,133.0,,,36.0,2.0,46-55,10.0,9.92,7.76,20.0,30.47,22.72,12.24,13.98,35.16,28.74,33.86,29.88,7.4,38.07,31.5,15.55,16.06,65.31,21.54,27.13,27.24,40.31,135.5,15.16,11.12,7.13,56.22,47.4,13.84,53.855,11.665,3.465,2.795,49.215,42.445,18.11,9.595,16.465,20.81,21.26,7.75,caesar
733,1463.0,25.0,0.0,male,79.0,212.0,34.0,36.0,,,17-25,13.0,11.22,8.9,24.02,37.17,28.27,15.12,17.56,39.09,,39.57,35.91,8.66,43.62,37.4,18.9,19.09,78.78,25.2,25.2,36.61,44.65,215.5,17.69,13.55,8.39,67.4,58.43,15.77,64.41,15.13,3.94,3.07,59.25,49.565,22.44,11.12,20.615,26.35,26.25,8.9,caesar
734,1464.0,49.0,1.0,female,69.0,152.0,,,34.0,1.0,46-55,10.0,10.04,7.17,20.51,32.32,25.16,13.35,14.06,34.02,29.21,33.07,33.66,7.6,42.32,34.65,15.79,15.75,68.74,25.75,28.15,28.5,45.0,151.0,14.84,11.37,6.48,60.08,51.81,11.94,57.715,12.835,3.03,2.76,53.23,45.825,19.45,9.95,18.415,22.455,22.785,7.16,caesar
735,1465.0,29.0,0.0,male,68.0,140.0,,32.0,,,26-35,10.0,10.59,8.62,21.14,32.05,23.43,12.52,16.34,37.09,,37.72,29.92,7.44,37.36,31.57,17.44,18.62,67.83,22.2,23.9,28.19,38.5,150.0,15.87,11.25,8.58,57.24,48.66,16.27,54.725,12.595,3.39,2.83,49.53,42.875,18.19,9.49,16.235,21.32,22.085,8.62,caesar
736,1466.0,63.0,5.0,male,72.0,205.0,36.0,31.0,,,56-65,11.0,10.59,9.02,22.2,34.88,25.87,13.19,18.39,46.93,,44.65,32.72,8.62,41.54,36.81,18.62,19.25,71.06,23.82,26.1,39.33,42.05,209.0,16.94,15.76,10.26,61.81,51.34,16.92,58.86,13.59,3.62,3.11,52.99,45.61,20.945,10.855,17.855,23.995,24.445,9.01,caesar
737,1467.0,44.0,3.0,female,67.0,232.0,,,42.0,5.0,36-45,10.0,10.87,8.11,20.47,32.6,24.49,12.36,17.4,48.5,39.84,42.4,32.2,7.6,47.48,35.04,17.28,19.13,67.09,30.47,30.63,39.92,43.35,233.0,15.39,14.91,10.05,58.11,49.29,16.22,55.87,12.3,3.23,2.835,50.98,44.075,18.66,9.865,16.315,21.85,22.165,8.11,caesar
738,1468.0,52.0,2.0,female,68.0,145.0,,,34.0,2.0,46-55,8.0,9.57,7.83,20.98,32.09,24.25,13.15,15.0,36.02,29.69,34.25,30.43,7.56,42.17,33.03,16.69,16.73,68.07,23.15,30.47,27.95,42.56,147.0,15.41,12.54,6.17,58.74,49.45,14.04,55.59,12.615,3.11,2.56,50.39,43.525,18.585,10.095,17.94,22.19,22.71,7.84,caesar
739,1469.0,44.0,0.0,female,60.0,119.0,,,36.0,2.0,36-45,5.5,8.35,6.89,17.95,28.15,21.26,11.06,13.62,36.61,29.76,33.94,27.44,6.54,37.05,30.08,14.61,15.98,59.57,21.69,24.21,29.61,37.48,118.5,13.59,11.75,7.8,50.55,42.91,13.89,48.625,11.11,2.52,2.48,44.37,38.345,16.26,8.54,15.09,19.485,19.65,6.89,caesar
740,147.0,32.0,0.0,male,71.0,198.0,36.0,32.0,,,26-35,12.0,10.51,7.8,21.85,34.45,26.65,14.06,17.95,42.76,,42.6,32.68,7.95,42.68,35.12,18.66,20.75,70.87,24.84,26.02,37.36,42.4,198.0,15.72,14.18,9.26,61.73,52.52,16.71,58.9,13.295,3.62,3.11,54.41,46.24,20.275,11.06,19.685,23.95,24.355,7.8,caesar
741,1470.0,22.0,0.0,female,70.0,134.0,,,32.0,1.0,17-25,8.5,9.09,8.03,22.01,33.31,25.28,13.98,13.94,32.68,27.44,32.28,33.43,7.44,37.8,34.29,16.57,16.65,69.92,21.26,25.67,26.73,43.31,132.5,14.83,11.39,6.4,60.31,51.73,11.72,57.675,13.935,3.27,2.87,53.11,44.175,18.94,9.94,19.325,23.35,23.875,8.03,caesar
742,1471.0,23.0,0.0,male,76.0,200.0,36.0,34.0,,,17-25,13.0,11.06,8.86,23.54,36.46,27.6,14.69,18.15,39.8,,41.65,35.51,8.23,40.83,36.81,18.78,18.94,75.08,23.62,23.78,35.2,43.5,195.5,16.89,12.82,8.11,64.49,55.28,15.44,62.91,14.2,3.505,2.835,57.325,49.055,21.3,10.97,19.295,24.81,25.17,8.86,caesar
743,1472.0,19.0,0.0,female,64.0,115.0,,,34.0,2.0,17-25,8.0,8.98,7.64,19.69,29.65,22.01,12.05,12.6,31.3,25.04,30.31,29.09,6.93,37.28,31.26,14.72,15.24,64.45,21.02,21.06,27.99,37.64,112.0,14.22,10.28,6.46,54.96,47.01,13.05,52.56,11.815,3.11,2.635,48.5,41.28,17.56,9.345,17.18,20.765,21.16,7.64,caesar
744,1473.0,34.0,0.0,male,75.0,300.0,,32.0,,,26-35,,12.09,8.66,22.76,36.57,27.91,14.09,20.31,50.51,,49.06,32.52,8.74,55.47,38.39,18.66,20.43,72.72,29.69,30.87,53.43,42.32,304.5,17.81,18.41,10.44,62.76,53.62,16.85,60.63,13.465,3.27,2.83,54.215,47.62,20.08,11.82,18.565,24.84,25.285,8.66,caesar
745,1474.0,34.0,0.0,female,65.0,316.0,,,46.0,5.0,26-35,8.5,10.47,8.39,21.18,31.61,23.23,12.8,22.64,57.87,44.49,52.24,27.83,6.77,60.08,32.6,18.39,23.43,63.74,32.05,32.09,54.53,37.4,312.5,17.03,18.82,11.69,54.57,44.41,19.88,52.64,11.625,2.915,2.675,46.855,41.965,16.85,8.965,14.31,20.26,20.59,8.38,caesar
746,1475.0,53.0,1.0,female,67.5,150.0,,,38.0,4.0,46-55,9.0,9.49,8.11,20.87,31.57,23.46,12.76,14.49,36.85,30.91,33.9,31.34,7.36,41.34,33.43,15.24,16.14,67.99,24.41,29.45,29.61,43.19,154.0,15.08,12.48,8.22,58.35,48.98,13.62,55.67,12.49,2.99,2.64,50.55,43.58,18.465,9.525,16.7,21.375,22.015,8.11,caesar
747,1476.0,47.0,2.0,female,65.0,138.0,,,36.0,2.0,46-55,9.0,9.13,7.44,19.8,30.79,23.35,12.36,15.04,36.42,30.12,34.49,29.84,7.4,39.92,31.93,15.71,16.61,65.08,23.98,28.35,28.62,40.91,144.0,14.34,11.68,7.73,55.91,46.93,14.22,53.74,12.225,3.145,2.795,48.975,42.56,18.07,9.205,16.09,21.08,21.43,7.44,caesar
748,1477.0,48.0,1.0,female,64.0,195.0,,,42.0,4.0,46-55,7.5,9.29,7.8,20.2,30.51,22.72,12.4,17.95,47.13,38.19,42.24,28.66,6.97,44.84,34.29,17.36,18.66,63.78,24.53,28.9,42.24,38.86,190.0,15.27,14.58,8.82,54.88,46.06,15.73,52.95,11.735,2.635,2.4,48.15,41.635,17.125,9.57,16.425,20.84,21.305,7.79,caesar
749,1478.0,37.0,0.0,male,67.0,175.0,34.0,29.0,,,36-45,9.0,10.04,8.9,21.85,33.35,24.45,12.95,17.91,42.68,,43.98,29.88,7.8,40.35,33.98,17.56,20.12,66.3,23.23,21.69,34.21,37.44,179.0,17.17,14.02,9.11,57.09,48.43,15.82,54.41,12.985,3.27,2.95,49.25,41.93,18.66,9.66,17.36,22.61,22.645,8.9,caesar
750,1479.0,32.0,2.0,male,70.0,165.0,33.0,32.0,,,26-35,9.5,9.84,8.58,21.26,32.83,24.25,12.68,16.1,38.74,,39.29,31.22,7.48,38.23,32.87,17.68,18.07,70.0,22.95,24.72,32.91,40.0,162.5,16.04,12.55,9.58,59.53,50.39,15.19,56.85,12.7,3.31,2.87,51.965,44.605,18.7,10.17,17.5,22.225,22.87,8.58,caesar
751,148.0,38.0,0.0,male,67.0,165.0,32.0,32.0,,,36-45,8.0,10.28,8.74,21.3,32.72,23.98,12.56,17.64,40.0,,41.02,30.39,7.76,39.37,33.19,18.03,19.53,68.35,22.95,25.39,32.99,40.47,168.0,16.2,12.3,9.77,58.98,50.39,15.98,55.55,12.16,3.82,2.91,51.735,44.135,18.98,9.935,17.97,21.86,22.095,8.74,caesar
752,1480.0,37.0,1.0,male,73.0,183.0,38.0,34.0,,,36-45,10.0,10.24,8.74,22.17,34.45,25.71,13.43,16.69,39.61,,39.57,33.7,7.99,41.42,37.09,18.15,17.52,72.64,23.94,24.57,37.09,42.91,187.0,15.96,14.62,8.75,62.2,52.99,15.46,59.725,13.545,3.425,3.07,54.725,46.69,20.98,10.74,19.075,23.78,24.285,8.74,caesar
753,1481.0,49.0,2.0,male,71.0,215.0,38.0,,,,46-55,11.0,11.46,8.86,22.6,35.94,27.09,13.74,18.15,44.96,,43.5,32.09,8.19,43.15,36.3,18.7,19.53,71.5,24.49,25.59,40.79,41.1,220.5,16.91,14.38,10.44,61.34,52.36,16.97,59.175,13.6,3.82,3.15,52.955,46.22,19.84,11.085,17.885,24.175,24.685,8.85,caesar
754,1482.0,56.0,2.0,male,70.5,185.0,36.0,31.0,,,56-65,9.5,10.43,9.41,22.2,33.94,24.53,12.8,16.69,41.77,,42.4,31.93,7.05,39.8,35.63,17.64,18.66,68.62,23.9,26.73,37.17,40.71,186.0,16.24,13.72,10.47,59.21,49.69,15.63,57.045,13.285,3.345,2.64,50.865,44.565,19.37,10.295,16.535,22.66,23.58,9.41,caesar
755,1483.0,39.0,2.0,male,72.0,172.0,33.0,,,,36-45,11.0,10.63,7.76,22.24,34.84,27.09,14.49,17.32,37.24,,37.95,33.82,8.39,38.5,35.24,17.64,17.99,71.93,21.97,22.91,32.8,42.13,165.5,16.44,12.23,8.44,62.05,51.73,15.95,59.375,13.965,3.345,2.87,53.665,46.14,20.31,11.42,19.32,24.685,25.385,7.75,caesar
756,1484.0,29.0,0.0,male,69.5,150.0,33.0,32.0,,,26-35,9.0,10.12,8.27,21.61,33.43,25.16,13.35,15.91,36.38,,37.56,32.99,8.15,36.54,34.25,17.52,17.91,69.49,20.51,25.16,31.97,41.89,146.5,16.62,12.22,8.03,59.53,49.29,15.18,56.615,12.845,3.09,2.76,51.295,44.195,19.685,10.29,17.17,22.46,23.135,8.27,caesar
757,1485.0,57.0,3.0,male,64.0,146.0,33.0,,,,56-65,8.0,9.69,7.64,19.76,31.54,23.9,12.13,16.46,38.31,,38.39,27.6,7.17,35.79,31.93,16.81,16.81,63.15,19.41,23.11,33.43,36.02,143.0,15.04,12.63,8.86,53.62,43.86,15.05,51.1,12.285,3.15,2.48,45.59,39.745,17.01,9.09,15.45,21.21,21.375,7.64,caesar
758,1486.0,44.0,0.0,male,69.0,152.0,30.0,,,,36-45,9.0,10.04,8.62,22.09,33.7,25.08,13.46,16.77,37.83,,38.58,31.26,8.11,38.74,32.09,17.28,18.39,69.17,21.34,25.83,30.35,41.14,155.5,15.67,12.08,8.62,59.29,49.06,14.61,56.65,13.47,3.54,2.87,50.51,43.78,18.82,10.3,16.945,23.065,23.77,8.62,caesar
759,1487.0,46.0,3.0,male,74.0,225.0,38.0,,,,46-55,11.5,11.02,9.09,19.76,33.82,24.72,10.67,18.5,41.02,,43.03,32.72,8.31,42.05,35.79,18.94,19.53,73.66,24.96,28.11,37.76,43.66,209.5,17.52,13.72,8.92,63.62,53.62,15.95,60.985,13.555,3.66,2.99,55.04,47.975,20.315,10.85,17.72,23.96,24.405,9.1,caesar
760,1488.0,41.0,2.0,male,71.0,170.0,34.0,,,,36-45,7.5,9.96,7.91,20.63,31.89,23.98,12.72,16.34,40.35,,39.49,31.69,7.48,39.06,34.76,18.43,17.6,68.98,22.99,25.87,35.67,40.75,169.0,16.07,13.24,8.98,59.76,49.69,14.77,56.655,12.825,3.525,2.91,51.06,44.23,19.57,10.18,16.91,22.47,23.005,7.91,caesar
761,1489.0,31.0,0.0,male,68.0,190.0,34.0,29.0,,,26-35,8.5,10.43,8.9,21.54,33.27,24.37,12.64,17.68,42.17,,43.23,29.8,7.56,40.98,33.31,18.46,18.94,68.07,24.53,25.87,36.14,39.53,186.0,16.74,13.83,9.26,58.11,48.5,15.87,55.195,12.785,3.23,2.91,49.765,42.46,18.465,10.175,17.325,22.37,22.96,8.9,caesar
762,149.0,36.0,0.0,male,72.0,203.0,33.0,33.0,,,36-45,10.5,10.2,9.06,22.76,35.08,26.02,13.7,19.09,43.15,,43.98,31.81,7.83,42.13,34.13,19.41,21.02,71.89,25.63,24.21,33.46,40.83,202.0,17.75,14.28,10.68,61.34,49.49,16.77,57.285,12.93,3.58,2.68,52.52,44.98,19.805,10.745,18.665,23.35,23.675,9.06,caesar
763,1490.0,53.0,2.0,male,71.0,200.0,36.0,34.0,,,46-55,9.0,10.75,8.46,21.06,33.31,24.84,12.6,18.35,41.14,,42.56,31.3,8.19,42.2,35.08,18.23,18.23,70.12,23.74,27.52,36.22,40.98,195.5,16.55,14.49,9.15,60.16,50.94,16.29,57.52,12.41,3.7,3.11,51.375,45.51,19.095,10.46,16.575,22.39,22.87,8.47,caesar
764,1491.0,55.0,3.0,male,71.0,180.0,34.0,33.0,,,46-55,11.0,11.3,8.66,21.69,34.02,25.35,13.03,17.2,41.42,,41.97,32.4,8.5,41.34,33.94,18.31,18.66,70.43,24.72,25.79,33.15,42.05,182.0,16.63,13.35,9.36,61.1,51.73,16.0,58.185,13.205,3.62,2.91,52.955,45.65,19.92,10.52,18.435,23.495,23.725,8.67,caesar
765,1492.0,40.0,3.0,female,66.0,145.0,,,36.0,1.0,36-45,8.5,9.61,7.76,20.59,31.06,23.31,12.83,15.12,35.94,29.49,34.33,30.39,7.05,42.87,35.75,15.83,16.65,65.24,23.43,29.84,31.69,41.65,149.5,15.01,11.95,6.57,56.14,46.77,13.29,53.07,12.74,3.03,2.52,47.715,40.57,18.07,10.085,17.21,21.68,22.825,7.75,caesar
766,1493.0,19.0,0.0,female,65.0,165.0,,,36.0,2.0,17-25,7.0,9.57,7.2,19.53,29.84,22.64,12.32,15.04,39.06,31.65,36.77,29.57,6.89,44.49,31.93,15.59,17.6,65.12,25.43,23.86,37.72,38.19,169.0,14.7,12.67,7.98,55.91,47.4,14.1,53.545,11.395,3.19,2.64,48.935,42.5,17.48,9.37,16.2,20.47,20.765,7.2,caesar
767,1494.0,41.0,2.0,male,75.0,180.0,33.0,36.0,,,36-45,9.0,10.71,9.45,23.9,36.65,27.2,14.45,15.98,39.09,,39.13,35.28,8.19,41.46,36.89,17.28,19.13,74.88,23.98,23.82,34.57,44.29,185.5,16.76,13.22,9.23,64.33,55.12,15.7,62.005,14.25,3.48,2.91,56.415,48.585,20.965,11.275,19.475,24.795,25.525,9.45,caesar
768,1495.0,52.0,2.0,male,72.0,145.0,33.0,34.0,,,46-55,12.0,10.87,7.52,20.94,33.23,25.71,13.43,15.2,35.79,,36.34,33.27,8.31,36.18,37.56,16.81,15.87,72.2,18.43,26.06,29.41,43.5,143.0,14.37,11.73,8.98,62.05,52.36,14.07,59.96,13.54,3.7,2.95,54.605,47.22,20.0,10.76,18.71,23.735,24.3,7.52,caesar
769,1496.0,51.0,2.0,female,61.0,112.0,,,34.0,2.0,46-55,6.0,8.54,6.77,18.19,27.72,20.94,11.42,13.07,32.56,27.56,31.93,26.93,6.26,38.23,29.13,14.17,14.92,61.1,22.24,26.1,25.51,37.32,111.5,13.51,11.11,6.58,52.01,44.65,13.3,50.395,10.89,2.99,2.6,46.145,40.315,16.22,8.825,15.815,19.355,19.715,6.78,caesar
770,1497.0,52.0,2.0,male,73.0,182.0,34.0,33.0,,,46-55,10.5,10.63,8.78,22.32,33.66,24.88,13.54,16.34,38.58,,39.09,33.43,8.19,37.8,37.83,18.54,18.74,71.85,23.5,24.96,33.78,41.97,178.5,16.48,13.03,8.01,62.13,52.28,16.38,59.13,13.195,3.7,3.15,53.66,46.5,20.51,10.165,17.545,22.67,23.36,8.78,caesar
771,1498.0,43.0,2.0,male,70.0,195.0,33.0,32.0,,,36-45,9.5,10.59,9.02,22.68,34.41,25.39,13.66,18.9,44.17,,44.06,31.54,7.64,39.57,36.06,18.27,19.41,69.25,22.32,25.59,35.91,40.51,192.0,16.78,14.13,10.9,59.21,50.55,17.29,57.52,13.505,3.445,3.11,51.57,44.885,19.41,10.215,16.54,22.96,23.72,9.02,caesar
772,1499.0,56.0,2.0,male,69.0,142.0,31.0,33.0,,,56-65,9.5,9.8,8.74,21.54,33.23,24.49,12.8,16.1,37.17,,38.54,31.89,8.03,37.13,33.94,17.01,16.97,67.52,20.94,22.76,31.85,40.55,143.5,15.9,12.25,8.35,58.35,48.5,15.71,55.24,12.835,3.54,2.795,49.88,42.835,19.53,9.975,17.25,22.555,22.81,8.74,caesar
773,15.0,45.0,2.0,female,62.0,125.0,,,32.0,2.0,36-45,5.5,8.07,7.56,18.86,28.78,21.22,11.3,14.37,34.33,29.09,34.96,28.07,7.36,37.8,30.04,15.35,16.69,62.28,22.44,26.57,27.01,38.27,118.0,14.5,10.42,6.2,52.52,44.88,13.77,50.12,11.085,3.11,2.52,47.185,39.565,16.85,8.555,16.655,19.625,19.64,7.56,caesar
774,150.0,33.0,0.0,male,71.0,182.0,34.0,32.0,,,26-35,11.0,11.02,7.56,21.02,32.91,25.35,13.46,16.77,39.61,,40.04,32.68,7.99,40.63,34.96,16.65,19.06,69.49,25.16,24.49,36.14,41.73,182.0,15.48,13.49,9.38,60.16,50.71,15.2,57.125,12.695,3.5,2.715,53.145,44.8,20.31,10.435,18.765,22.845,23.13,7.56,caesar
775,1500.0,30.0,0.0,male,67.0,170.0,33.0,30.0,,,26-35,9.5,9.88,8.39,20.16,31.3,22.91,11.77,16.65,37.87,,39.33,28.78,7.99,39.21,30.55,17.48,18.31,66.14,23.62,24.92,33.15,37.76,163.0,15.89,13.51,8.39,56.14,46.93,15.69,53.31,11.655,3.11,2.36,48.305,42.44,17.56,9.745,16.375,20.86,21.4,8.39,caesar
776,1501.0,39.0,0.0,male,65.0,150.0,32.0,,,,36-45,7.0,9.65,8.07,19.76,30.75,22.68,11.69,16.18,38.94,,38.62,28.66,6.69,37.32,30.55,18.54,17.13,64.33,21.89,23.39,33.86,36.93,151.0,15.12,12.74,9.2,54.57,46.06,15.26,52.085,11.83,3.15,2.6,46.85,40.965,17.68,9.205,15.75,20.635,21.035,8.07,caesar
777,1502.0,59.0,1.0,male,70.0,256.0,42.0,29.0,,,56-65,9.5,11.22,9.13,22.2,34.88,25.75,13.07,18.9,46.69,,44.45,31.34,8.15,43.54,35.47,19.21,19.69,69.49,24.02,30.39,45.71,41.18,241.5,16.41,16.25,10.87,60.55,50.63,16.72,58.425,13.405,3.56,2.91,52.045,45.67,19.685,10.33,16.55,23.61,23.735,9.13,caesar
778,1503.0,42.0,1.0,male,70.0,160.0,33.0,,,,36-45,10.5,10.63,8.66,21.69,34.17,25.51,13.03,16.54,39.72,,40.16,33.58,8.58,39.33,35.39,17.36,18.31,69.92,21.77,22.17,34.02,41.14,158.0,16.36,11.96,8.58,60.08,50.31,15.92,57.205,13.295,3.66,2.87,51.65,44.61,20.43,10.855,17.855,23.03,24.15,8.66,caesar
779,1504.0,25.0,0.0,male,67.0,165.0,32.0,31.0,,,17-25,8.5,10.12,8.5,21.06,32.83,24.33,12.56,17.32,40.63,,42.8,30.04,7.56,39.33,34.41,17.68,19.21,65.87,22.83,24.21,33.7,39.45,167.0,16.7,12.74,8.82,56.38,48.82,16.05,54.135,12.425,3.13,2.48,49.33,42.52,18.43,9.52,16.7,21.64,21.945,8.5,caesar
780,1505.0,50.0,2.0,male,73.0,190.0,36.0,34.0,,,46-55,11.0,10.47,8.07,21.69,34.65,26.57,13.62,16.81,40.59,,39.96,35.04,8.43,39.88,38.19,17.48,17.17,72.44,23.23,23.54,35.55,42.48,189.5,15.23,14.2,9.96,62.99,52.36,15.54,60.035,13.905,3.465,3.19,54.095,46.71,21.455,10.915,18.41,24.06,24.82,8.08,caesar
781,1506.0,33.0,0.0,female,68.0,127.0,,,36.0,1.0,26-35,7.5,9.21,7.64,20.63,30.59,22.95,12.99,14.25,34.33,29.49,33.07,30.35,7.13,37.36,32.4,15.35,17.13,67.05,20.87,25.55,28.35,40.51,127.0,15.68,11.12,7.12,56.85,48.19,14.02,53.66,12.12,3.31,2.72,49.76,41.75,17.99,9.22,17.225,20.845,21.34,7.64,caesar
782,1507.0,57.0,2.0,male,72.0,195.0,36.0,32.0,,,56-65,10.0,10.47,8.23,21.57,34.21,25.98,13.35,17.52,43.03,,42.99,33.15,7.95,41.57,38.9,18.27,18.11,71.57,23.43,26.93,38.19,43.31,195.5,16.11,14.54,9.65,62.2,52.13,15.21,59.765,13.795,3.66,3.385,53.7,46.575,20.12,10.58,17.53,23.505,24.375,8.23,caesar
783,1508.0,43.0,4.0,male,73.0,180.0,33.0,34.0,,,36-45,11.0,10.75,8.98,22.87,35.28,26.3,13.9,16.77,39.8,,41.54,32.68,7.91,39.61,35.31,18.07,19.49,73.03,22.44,24.21,33.5,41.77,180.5,17.08,12.6,8.67,62.05,53.31,16.57,59.725,13.82,3.7,3.11,54.175,46.38,19.92,10.895,18.735,24.03,24.715,8.98,caesar
784,15085.0,32.0,1.0,female,68.5,169.76,,34.0,,,26-35,9.5,10.08,8.58,21.5,31.89,23.31,12.91,15.71,36.61,31.69,35.87,32.4,7.64,42.76,32.8,16.46,17.56,68.07,26.22,27.17,35.94,41.22,172.4,,,,,,,,,,,,,,,,,,8.58,caesar
785,1509.0,50.0,2.0,male,72.0,220.0,38.0,29.0,,,46-55,10.0,11.26,9.29,22.76,35.39,26.1,13.46,18.23,46.89,,46.93,31.3,8.11,42.72,33.23,18.9,20.87,70.63,25.2,26.14,39.88,40.51,235.0,18.23,15.25,11.26,61.5,51.57,17.67,58.585,13.43,3.5,2.91,52.56,45.61,19.61,10.28,17.0,23.395,23.71,9.29,caesar
786,15094.0,65.0,2.0,female,66.93,167.55,,,38.0,4.0,56-65,,9.69,7.28,20.28,29.92,22.64,12.99,19.41,44.17,35.2,40.0,30.83,7.48,43.86,31.97,16.54,15.94,65.08,23.94,28.03,35.63,40.51,172.4,,,,,,,,,,,,,,,,,,7.28,caesar
787,151.0,58.0,3.0,male,70.0,185.0,36.0,31.0,,,56-65,10.5,10.94,7.95,20.87,32.72,24.76,12.91,17.68,42.56,,42.6,31.93,8.19,39.53,34.65,17.52,19.57,69.72,21.89,25.28,37.83,41.57,184.5,16.34,14.42,9.31,60.24,50.39,15.86,57.405,12.71,3.54,2.835,52.56,45.845,19.8,10.255,17.55,22.735,22.965,7.96,caesar
788,1510.0,46.0,3.0,male,67.5,155.0,32.0,30.0,,,46-55,9.5,10.2,8.07,20.43,32.72,24.65,12.36,16.1,37.8,,38.07,29.8,8.07,37.72,32.8,17.36,18.39,67.36,21.93,25.04,34.06,39.88,159.5,16.53,13.12,8.24,57.32,48.03,14.14,54.96,12.46,2.91,2.64,49.49,43.19,18.39,10.24,16.705,22.225,22.7,8.07,caesar
789,1511.0,21.0,0.0,male,67.0,155.0,32.0,30.0,,,17-25,10.5,9.65,8.74,21.02,33.03,24.29,12.28,16.3,38.78,,39.72,29.84,7.76,37.83,33.19,17.05,18.27,66.26,22.91,26.5,29.76,39.41,151.0,16.55,11.69,8.61,56.22,48.11,15.66,53.27,12.135,3.7,2.91,48.385,41.87,18.62,10.09,17.105,21.725,22.225,8.74,caesar
790,1512.0,52.0,2.0,female,66.0,164.0,,,36.0,4.0,46-55,9.0,9.49,7.87,21.18,31.93,24.06,13.31,14.65,39.41,32.01,35.98,31.77,7.4,41.34,34.45,15.75,16.1,66.26,23.9,29.13,33.23,42.01,159.0,14.49,12.54,8.67,56.54,48.27,13.46,54.135,12.585,3.54,3.23,49.37,41.97,19.25,9.46,16.99,21.625,22.045,7.87,caesar
791,15120.0,34.0,2.0,female,60.63,104.72,28.0,29.0,34.0,1.0,26-35,5.5,8.35,7.09,19.29,29.88,22.8,12.2,14.84,34.96,28.54,33.58,28.58,6.69,36.54,28.54,16.61,15.04,60.67,19.84,24.09,25.59,37.56,106.48,14.06,10.84,6.53,51.14,41.74,13.5,48.875,11.33,2.915,2.45,45.93,38.075,16.5,8.96,17.33,20.155,20.29,7.08,caesar
792,1513.0,54.0,0.0,male,68.0,220.0,44.0,29.0,,,46-55,9.0,10.51,8.5,20.43,32.72,24.21,11.93,17.91,44.02,,43.94,29.84,7.56,43.86,34.8,19.29,18.82,67.2,24.53,28.66,43.23,38.23,216.0,15.88,15.02,10.43,57.17,48.9,16.53,55.59,12.22,3.465,2.83,50.0,44.15,19.06,9.89,15.87,21.9,22.11,8.51,caesar
793,15137.0,47.0,,male,74.02,163.14,33.0,33.0,,,46-55,9.0,10.98,7.72,22.24,32.87,25.16,14.53,16.5,34.61,,36.02,31.97,8.46,37.52,33.98,17.83,17.48,72.2,22.01,24.61,34.72,40.91,166.45,,,,,,,,,,,,,,,,,,7.71,caesar
794,1514.0,35.0,2.0,male,72.0,125.0,30.0,36.0,,,26-35,10.0,9.96,8.07,21.77,33.58,25.51,13.7,15.31,33.39,,33.86,34.17,7.87,35.28,37.87,16.26,16.97,71.02,19.33,24.45,28.46,44.25,128.0,16.25,11.26,7.49,61.57,52.83,13.66,58.35,13.32,3.505,2.95,53.27,45.395,20.16,10.845,18.685,23.29,24.165,8.07,caesar
